agent_name,price,address_locality,agent_phone,address,agent_address,street_address
Hunters - Hayes,250000,,+44 20 3463 0608,"Centurian House, Varcoe Gardens, Hayes UB3","31 Coldharbour Lane, Hayes, UB3 3EB |",99 Varcoe Gardens Hayes
Heartland Property,525000,Harrow,+44 20 3641 4326,"Clitheroe Avenue, Harrow HA2","14 Village Way East, Harrow, HA2 7LU |",Clitheroe Avenue
Hunters - Brentford,625995,,+44 20 3463 0143,"Granville Avenue, Hounslow TW3","104 High Street, Brentford, TW8 8AT |",Hounslow
Hunters - Brentford,585000,,+44 20 3463 0143,"Princes Way, Ruislip HA4","104 High Street, Brentford, TW8 8AT |",Ruislip
Hunters - Brentford,562500,,+44 20 3463 0143,"Clifford Road, Hounslow TW4","104 High Street, Brentford, TW8 8AT |",Hounslow
Hunters - Brentford,500000,,+44 20 3463 0143,"Chestnut Avenue, Brentford TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Brentford,450000,,+44 20 3463 0143,"First Central, Park Royal, London NW10","104 High Street, Brentford, TW8 8AT |",Lakeside Drive London
Hunters - Brentford,450000,,+44 20 3463 0143,"1 Town Meadow, Brentford, Middlesex TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Brentford,449995,,+44 20 3463 0143,"Brent Lea, Brentford TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Hayes,250000,,+44 20 3463 0608,"Constantine House, Varcoe Gardens, Hayes UB3","31 Coldharbour Lane, Hayes, UB3 3EB |",Varcoe Gardens Hayes
Heartland Property,425000,Northolt,+44 20 3641 4326,"Newnham Close, Northolt UB5","14 Village Way East, Harrow, HA2 7LU |",Newnham Close
Heartland Property,339950,Harrow,+44 20 3641 4326,"Walton Avenue, Harrow HA2","14 Village Way East, Harrow, HA2 7LU |",Walton Avenue 
Hunters - Brentford,425000,,+44 20 3463 0143,"Ely Road, Hounslow TW4","104 High Street, Brentford, TW8 8AT |",Hounslow
Hunters - Brentford,400000,,+44 20 3463 0143,"Narrowboat Avenue, Brentford TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Brentford,380000,,+44 20 3463 0143,"Arbor House, Narrowboat Avenue TW8","104 High Street, Brentford, TW8 8AT |",Narrowboat Avenue Brentford
Hunters - Brentford,349950,,+44 20 3463 0143,"Manor Vale, Boston Manor Road TW8","104 High Street, Brentford, TW8 8AT |",Boston Manor Road Brentford
Hunters - Brentford,345000,,+44 20 3463 0143,"Servius Court, Brentford Dock TW8","104 High Street, Brentford, TW8 8AT |",Brentford Dock Brentford
Hunters - Brentford,335000,,+44 20 3463 0143,"Block B, Boston Park Road, Brentford TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Brentford,320000,,+44 20 3463 0143,"Kenbrook House, Uxbridge Road, Hayes UB4","104 High Street, Brentford, TW8 8AT |",557A Uxbridge Road Hayes
Hunters - Brentford,320000,,+44 20 3463 0143,"Brook Lane North, Brentford TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Brentford,320000,,+44 20 3463 0143,"Brickfields Close, Brentford, Middlesex TW8","104 High Street, Brentford, TW8 8AT |",Brentford Middlesex
Hilton & Fox Ltd,1050000,Wembley,+44 20 3463 0324,"District Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",District Road
Hunters - Brentford,300000,,+44 20 3463 0143,"Blaxland House, White City Estate, London W12","104 High Street, Brentford, TW8 8AT |",London
Hunters - Brentford,279950,,+44 20 3463 0143,"Paragon, Boston Park Road, Brentford TW8","104 High Street, Brentford, TW8 8AT |",Brentford
Hunters - Brentford,270000,,+44 20 3463 0143,"Teesdale Court, Isleworth TW7","104 High Street, Brentford, TW8 8AT |",Isleworth
Hilton & Fox Ltd,850000,Wembley,+44 20 3463 0324,"Braemar Avenue, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Braemar Avenue
Hilton & Fox Ltd,600000,Wembley,+44 20 3463 0324,"Park Chase, Wembley HA9","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Park Chase
Hilton & Fox Ltd,559950,Wembley,+44 20 3463 0324,"Lyon Park Avenue, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Lyon Park Avenue
Hilton & Fox Ltd,520000,Wembley,+44 20 3463 0324,"Tiverton Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Tiverton Road
Hilton & Fox Ltd,489500,Wembley,+44 20 3463 0324,"Woodside Close, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Woodside Close
Henleys,559950,Isleworth,+44 20 3641 4899,"Worton Road, Isleworth TW7","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Worton Road
Hilton & Fox Ltd,459250,Wembley,+44 20 3463 0324,"Empire Way, Wembley HA9","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Empire Way
Hilton & Fox Ltd,385000,Wembley,+44 20 3463 0324,"Scarle Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Scarle Road
Hilton & Fox Ltd,375000,Wembley,+44 20 3463 0324,"District Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",District Road
Hilton & Fox Ltd,349750,Wembley,+44 20 3463 0324,"Highcroft Avenue, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Highcroft Avenue
Hilton & Fox Ltd,339950,Wembley,+44 20 3463 0324,"Bridgewater Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Bridgewater Road
Hilton & Fox Ltd,324950,Wembley,+44 20 3463 0324,"Kenmere Gardens, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Kenmere Gardens
Hilton & Fox Ltd,299500,Wembley,+44 20 3463 0324,"Harrow Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Harrow Road
Hilton & Fox Ltd,284950,Wembley,+44 20 3463 0324,"Harrow Road, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Harrow Road
Henleys,485000,Isleworth,+44 20 3641 4899,"Farnell Road, Isleworth TW7","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Farnell Road
Henleys,410000,Hounslow,+44 20 3641 4899,"Scott Gardens, Hounslow TW5","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Scott Gardens
Henleys,379950,Twickenham,+44 20 3641 4899,"St. Margarets Road, Twickenham TW1","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",St. Margarets Road
Henleys,375000,Feltham,+44 20 3641 4899,"Osborne Close, Feltham, Middlesex TW13","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Osborne Close
Henleys,365000,Hounslow,+44 20 3641 4899,"Holly Road, Hounslow TW3","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Holly Road
Henleys,365000,Isleworth,+44 20 3641 4899,"Shire Horse Way, Isleworth TW7","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Shire Horse Way
Henleys,350000,Isleworth,+44 20 3641 4899,"Algar Close, Isleworth TW7","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Algar Close
Hilton & Fox Ltd,255000,Wembley,+44 20 3463 0324,"Stanley Avenue, Wembley HA0","7 Glenmore Parade, Ealing Road, Wembley, HA0 4PJ |",Stanley Avenue
Henleys,315000,West Drayton,+44 20 3641 4899,"Newcombe Rise, West Drayton UB7","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Newcombe Rise
Henleys,299950,Hounslow,+44 20 3641 4899,"The Beeches, 200 Lampton Road, Hounslow, Middlesex TW3","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",The Beeches
Henleys,299000,Hounslow,+44 20 3641 4899,"Angelfield, Hounslow TW3","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Angelfield
Henleys,285000,Hounslow,+44 20 3641 4899,"Old Park Mews, Hounslow TW5","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Old Park Mews
Henleys,219000,Southall,+44 20 3641 4899,"Rectory Road, Southall UB2","480 London Road, 5 Odeon Parade, Isleworth, TW7 4DE |",Rectory Road
Hiltons Estates,865000,London,+44 20 3641 7952,"Balfour Road, London W13","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,699950,Southall,+44 20 3641 7952,"St. Johns Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,565000,Middlesex,+44 20 3641 7952,"Nine Acres Close, Hayes UB3","243 The Broadway, Southall, UB1 1NF |",Hayes
Hiltons Estates,550000,Southall,+44 20 3641 7952,"Lyndhurst Avenue, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,540000,Hayes,+44 20 3641 7952,"North Avenue, Hayes UB3","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,539950,Middlesex,+44 20 3641 7952,"Dorset Waye, Heston, Hounslow TW5","243 The Broadway, Southall, UB1 1NF |",Heston
Hiltons Estates,495000,Southall,+44 20 3641 7952,"West Avenue, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,479950,Southall,+44 20 3641 7952,"Florence Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,450000,Southall,+44 20 3641 7952,"Woodlands Road, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,435000,London,+44 20 3641 7952,"Barchester Close, Uxbridge Road, London W7","243 The Broadway, Southall, UB1 1NF |",Hanwell
Hiltons Estates,429950,Southall,+44 20 3641 7952,"Regina Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,420000,Southall,+44 20 3641 7952,"Northcote Avenue, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,419950,Middlesex,+44 20 3641 7952,"Florence Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",Southall
Hiltons Estates,0,Southall,+44 20 3641 7952,"North Hyde Lane, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,410000,Hayes,+44 20 3641 7952,"Stuart Crescent, Hayes UB3","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,0,Southall,+44 20 3641 7952,"Hammond Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,379950,Southall,+44 20 3641 7952,"Sussex Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,365000,Middlesex,+44 20 3641 7952,"Pikestone Close, Yeading, Hayes UB4","243 The Broadway, Southall, UB1 1NF |",Hayes
Hiltons Estates,364950,Greenford,+44 20 3641 7952,"The Broadway, Greenford UB6","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,350000,Southall,+44 20 3641 7952,"Salisbury Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,330000,Southall,+44 20 3641 7952,"Featherstone Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,320000,Southall,+44 20 3641 7952,"The Broadway, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,300000,Southall,+44 20 3641 7952,"Southall Court, Lady Margaret Road, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,300000,Southall,+44 20 3641 7952,"The Broadway, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,285000,Hayes,+44 20 3641 7952,"Larch Crescent, Yeading, Hayes UB4","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,285000,Southall,+44 20 3641 7952,"The Broadway, Southall UB1","243 The Broadway, Southall, UB1 1NF |",
Hiltons Estates,285000,Middlesex,+44 20 3641 7952,"Bankside, Southall UB1","243 The Broadway, Southall, UB1 1NF |",Southall
Hiltons Estates,280000,Middlesex,+44 20 3641 7952,"Quantock Close, Harlington, Hayes UB3","243 The Broadway, Southall, UB1 1NF |",Harlington
Hiltons Estates,190000,Southall,+44 20 3641 7952,"Damsonwood Road, Southall UB2","243 The Broadway, Southall, UB1 1NF |",
Hawes & Co - Surbiton,7500000,Surbiton,+44 20 3478 3209,"Woodlands Road, Southborough, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Woodlands Road
Hawes & Co - Surbiton,1800000,Surbiton,+44 20 3478 3209,"Wentworth Close, Long Ditton, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Wentworth Close
Hawes & Co - Surbiton,1495000,Surbiton,+44 20 3478 3209,"Kirkleas Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Kirkleas Road
Hawes & Co - Surbiton,950000,Esher,+44 20 3478 3209,"Ember Lane, Esher KT10","67 Victoria Road, Surbiton, KT6 4NR |",Ember Lane
Hawes & Co - Surbiton,949000,Surbiton,+44 20 3478 3209,"King Charles Road, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",King Charles Road
Hawes & Co - Surbiton,925000,Surbiton,+44 20 3478 3209,"King Charles Road, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",King Charles Road
Hawes & Co - Surbiton,899950,Surbiton,+44 20 3478 3209,"The Avenue, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",The Avenue
Guide Estates,544500,Heston,+44 20 8128 2157,"West Way, Heston TW5","136 The Crossways, Hounslow, Middlesex, TW5 0JR |",West Way
Hawes & Co - Surbiton,899000,Surbiton,+44 20 3478 3209,"King Charles Road, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",King Charles Road
Hawes & Co - Surbiton,895000,Surbiton,+44 20 3478 3209,"Douglas Road, Tolworth, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Douglas Road
Hawes & Co - Surbiton,885000,Surbiton,+44 20 3478 3209,"Savery Drive, Long Ditton, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Savery Drive
Hawes & Co - Surbiton,849950,Surbiton,+44 20 3478 3209,"Clearwater Place, Long Ditton, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Clearwater Place
Hawes & Co - Surbiton,750000,Surbiton,+44 20 3478 3209,"Glenbuck Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Glenbuck Road
Hawes & Co - Surbiton,725000,Surbiton,+44 20 3478 3209,"Elgar Avenue, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Elgar Avenue
Hawes & Co - Surbiton,650000,Surbiton,+44 20 3478 3209,"Endway, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Endway
Hawes & Co - Surbiton,635000,Surbiton,+44 20 3478 3209,"Rectory Lane, Long Ditton, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Rectory Lane
Guide Estates,449500,Southall,+44 20 8128 2157,"Ellison Gardens, Southall UB2","136 The Crossways, Hounslow, Middlesex, TW5 0JR |",Ellison Gardens
Guide Estates,340000,Southall,+44 20 8128 2157,"Oswald Road, Southall UB1","136 The Crossways, Hounslow, Middlesex, TW5 0JR |",Oswald Road
Guide Estates,320000,Southall,+44 20 8128 2157,"Oswald Road, Southall UB1","136 The Crossways, Hounslow, Middlesex, TW5 0JR |",Oswald Road
Guide Estates,255000,Heston,+44 20 8128 2157,"Brabazon Road, Heston TW5","136 The Crossways, Hounslow, Middlesex, TW5 0JR |",Brabazon Road
Hawes & Co - Surbiton,599995,Surbiton,+44 20 3478 3209,"St. Andrews Square, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Portsmouth Road
Hawes & Co - Surbiton,599950,Surbiton,+44 20 3478 3209,"St. Andrews Square, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Portsmouth Road
Hawes & Co - Surbiton,585000,Surbiton,+44 20 3478 3209,"Haycroft Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Haycroft Road
Hawes & Co - Surbiton,575000,Surbiton,+44 20 3478 3209,"St. Andrews Square, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Portsmouth Road
Hawes & Co - Surbiton,575000,Surbiton,+44 20 3478 3209,"St. Andrews Square, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Portsmouth Road
Hawes & Co - Surbiton,569950,Surbiton,+44 20 3478 3209,"Avenue South, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Avenue South
Hawes & Co - Surbiton,550000,Surbiton,+44 20 3478 3209,"Lenelby Road, Tolworth, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Lenelby Road
Hawes & Co - Surbiton,550000,Chessington,+44 20 3478 3209,"Ashcroft Road, Chessington KT9","67 Victoria Road, Surbiton, KT6 4NR |",Ashcroft Road
Hawes & Co - Surbiton,500000,Surbiton,+44 20 3478 3209,"St. James Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",St. James Road
Hawes & Co - Surbiton,499950,Surbiton,+44 20 3478 3209,"Fairmead, Tolworth, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Fairmead
Hawes & Co - Surbiton,485000,Surbiton,+44 20 3478 3209,"Ardmay Gardens, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Ardmay Gardens
Hawes & Co - Surbiton,470000,Surbiton,+44 20 3478 3209,"Rose Walk, Berrylands, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Rose Walk
Hawes & Co - Surbiton,450000,Surbiton,+44 20 3478 3209,"Ravens Close, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Ravens Close
Hawes & Co - Surbiton,440000,Surbiton,+44 20 3478 3209,"Tolworth Road, Tolworth, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Tolworth Road
Hawes & Co - Surbiton,425000,Kingston Upon Thames,+44 20 3478 3209,"St. Nicholas Court, Surbiton Road, Kingston Upon Thames KT1","67 Victoria Road, Surbiton, KT6 4NR |",St. Nicholas Court
Hawes & Co - Surbiton,425000,Surbiton,+44 20 3478 3209,"Fullers Avenue, Tolworth, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Fullers Avenue
Hawes & Co - Surbiton,425000,Surbiton,+44 20 3478 3209,"Gladstone Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Gladstone Road
Hawes & Co - Surbiton,425000,Esher,+44 20 3478 3209,"Douglas Road, Esher KT10","67 Victoria Road, Surbiton, KT6 4NR |",Douglas Road
Hawes & Co - Surbiton,425000,Surbiton,+44 20 3478 3209,"Gloucester Court, Lovelace Gardens, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Gloucester Court
Hawes & Co - Surbiton,400000,Surbiton,+44 20 3478 3209,"Haycroft Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Haycroft Road
Hawes & Co - Surbiton,395000,Surbiton,+44 20 3478 3209,"Haycroft Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Haycroft Road
Hawes & Co - Surbiton,350000,Surbiton,+44 20 3478 3209,"Highcroft, 19 King Charles Road, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Highcroft
Hawes & Co - Surbiton,350000,Surbiton,+44 20 3478 3209,"Verona Drive, Tolworth, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Verona Drive
Hawes & Co - Surbiton,350000,Surbiton,+44 20 3478 3209,"St. James Court, 18 St. James Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",St. James Court
Hawes & Co - Surbiton,325000,Surbiton,+44 20 3478 3209,"Maple Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Maple Road
Hawes & Co - Surbiton,325000,Surbiton,+44 20 3478 3209,"Minstrel Gardens, Surbiton KT5","67 Victoria Road, Surbiton, KT6 4NR |",Minstrel Gardens
Hawes & Co - Surbiton,300000,Thames Ditton,+44 20 3478 3209,"Criterion Buildings, Portsmouth Road, Thames Ditton KT7","67 Victoria Road, Surbiton, KT6 4NR |",Criterion Buildings
Hawes & Co - Surbiton,299950,Surbiton,+44 20 3478 3209,"Yew Tree House, 19-23 Hook Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Yew Tree House
Hawes & Co - Surbiton,285000,Surbiton,+44 20 3478 3209,"Victoria Road, Surbiton KT6","67 Victoria Road, Surbiton, KT6 4NR |",Victoria Road
Foxtons - Kingston,2999950,Coombe,+44 20 3542 2187,"Coombe Park, Coombe KT2","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Coombe Park
Foxtons - Kingston,1550000,Kingston Vale,+44 20 3542 2187,"Cedar Close, Kingston Vale SW15","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Cedar Close
Foxtons - Kingston,1400000,Hampton,+44 20 3542 2187,"High Street, Hampton TW12","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",High Street
Foxtons - Kingston,1375000,Hampton Wick,+44 20 3542 2187,"Vicarage Road, Hampton Wick KT1","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Vicarage Road
Foxtons - Kingston,1300000,Kingston Vale,+44 20 3542 2187,"Robin Hood Lane, Kingston Vale SW15","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Robin Hood Lane
Foxtons - Kingston,1300000,Kingston,+44 20 3542 2187,"Ullswater Crescent, Kingston SW15","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Ullswater Crescent
Foxtons - Kingston,1100000,Kingston Vale,+44 20 3542 2187,"Ullswater Crescent, Kingston Vale SW15","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Ullswater Crescent
Foxtons - Kingston,950000,North Kingston,+44 20 3542 2187,"Barnfield Avenue, North Kingston KT2","173-177 Clarence Street, Kingston Upon Thames, KT1 1QT |",Barnfield Avenue
